t=3.51s
ASSEMBLY ID                                                    ACT         FR
bla:INTERNEURONS:14                                         0.9051     7.0005
bla:INTERNEURONS:15                                         0.9048     6.9987
bla:INTERNEURONS:16                                         0.9051     7.0006
bla:INTERNEURONS:17                                         0.9051     7.0007
bla:INTERNEURONS:18                                         0.9052     7.0013
bla:INTERNEURONS:19                                         0.9050     7.0000
bla:INTERNEURONS:2                                          0.9052     7.0019
bla:INTERNEURONS:20                                         0.9049     6.9993
bla:INTERNEURONS:21                                         0.9053     7.0025
bla:INTERNEURONS:22                                         0.9049     6.9989
bla:INTERNEURONS:23                                         0.9050     7.0004
bla:INTERNEURONS:3                                          0.9050     6.9999
bla:INTERNEURONS:4                                          0.9048     6.9985
bla:INTERNEURONS:5                                          0.9053     7.0024
bla:INTERNEURONS:6                                          0.9047     6.9980
bla:INTERNEURONS:7                                          0.9051     7.0005
bla:INTERNEURONS:8                                          0.9048     6.9981
bla:INTERNEURONS:9                                          0.9049     6.9992
bla:PYRAMIDAL_CELLS:0                                       0.1299     0.7996
bla:PYRAMIDAL_CELLS:1                                       0.1300     0.8001
bla:PYRAMIDAL_CELLS:10                                      0.1298     0.7988
bla:PYRAMIDAL_CELLS:11                                      0.1305     0.8037
bla:PYRAMIDAL_CELLS:12                                      0.1298     0.7987
bla:PYRAMIDAL_CELLS:13                                      0.1303     0.8023
bla:PYRAMIDAL_CELLS:14                                      0.1298     0.7986
bla:PYRAMIDAL_CELLS:15                                      0.1305     0.8042
bla:PYRAMIDAL_CELLS:16                                      0.1302     0.8012
bla:PYRAMIDAL_CELLS:17                                      0.1300     0.8001
bla:PYRAMIDAL_CELLS:18                                      0.1300     0.8003
bla:PYRAMIDAL_CELLS:19                                      0.1301     0.8011
bla:PYRAMIDAL_CELLS:2                                       0.1299     0.7991
bla:PYRAMIDAL_CELLS:20                                      0.1301     0.8009
bla:PYRAMIDAL_CELLS:21                                      0.1301     0.8010
bla:PYRAMIDAL_CELLS:22                                      0.1300     0.7999
bla:PYRAMIDAL_CELLS:23                                      0.1298     0.7983
bla:PYRAMIDAL_CELLS:24                                      0.1300     0.8003
bla:PYRAMIDAL_CELLS:25                                      0.1303     0.8020
bla:PYRAMIDAL_CELLS:26                                      0.1299     0.7992
bla:PYRAMIDAL_CELLS:27                                      0.1299     0.7996
bla:PYRAMIDAL_CELLS:28                                      0.1302     0.8014
bla:PYRAMIDAL_CELLS:29                                      0.1301     0.8007
bla:PYRAMIDAL_CELLS:3                                       0.1299     0.7994
bla:PYRAMIDAL_CELLS:30                                      0.1301     0.8008
bla:PYRAMIDAL_CELLS:31                                      0.1303     0.8023
bla:PYRAMIDAL_CELLS:32                                      0.1297     0.7980
bla:PYRAMIDAL_CELLS:33                                      0.1296     0.7971
bla:PYRAMIDAL_CELLS:34                                      0.1299     0.7989
bla:PYRAMIDAL_CELLS:35                                      0.1300     0.7998
bla:PYRAMIDAL_CELLS:36                                      0.1300     0.7998
bla:PYRAMIDAL_CELLS:37                                      0.1300     0.7997
bla:PYRAMIDAL_CELLS:38                                      0.1300     0.8002
bla:PYRAMIDAL_CELLS:39                                      0.1300     0.7996
bla:PYRAMIDAL_CELLS:4                                       0.1301     0.8009
bla:PYRAMIDAL_CELLS:40                                      0.1301     0.8005
bla:PYRAMIDAL_CELLS:41                                      0.1299     0.7996
bla:PYRAMIDAL_CELLS:42                                      0.1300     0.8001
bla:PYRAMIDAL_CELLS:43                                      0.1301     0.8006
bla:PYRAMIDAL_CELLS:44                                      0.1301     0.8006
bla:PYRAMIDAL_CELLS:45                                      0.1298     0.7982
bla:PYRAMIDAL_CELLS:46                                      0.1301     0.8005
bla:PYRAMIDAL_CELLS:47                                      0.1300     0.7999
bla:PYRAMIDAL_CELLS:48                                      0.1300     0.8000
bla:PYRAMIDAL_CELLS:49                                      0.1298     0.7983
bla:PYRAMIDAL_CELLS:5                                       0.1300     0.8002
bla:PYRAMIDAL_CELLS:50                                      0.1300     0.8000
bla:PYRAMIDAL_CELLS:51                                      0.1301     0.8005
bla:PYRAMIDAL_CELLS:52                                      0.1298     0.7981
bla:PYRAMIDAL_CELLS:53                                      0.1300     0.7999
bla:PYRAMIDAL_CELLS:54                                      0.1299     0.7995
bla:PYRAMIDAL_CELLS:55                                      0.1299     0.7990
bla:PYRAMIDAL_CELLS:56                                      0.1299     0.7995
bla:PYRAMIDAL_CELLS:57                                      0.1302     0.8019
bla:PYRAMIDAL_CELLS:58                                      0.1299     0.7991
bla:PYRAMIDAL_CELLS:59                                      0.1302     0.8013
bla:PYRAMIDAL_CELLS:6                                       0.1299     0.7994
bla:PYRAMIDAL_CELLS:60                                      0.1300     0.8000
bla:PYRAMIDAL_CELLS:61                                      0.1297     0.7976
bla:PYRAMIDAL_CELLS:62                                      0.1301     0.8007
bla:PYRAMIDAL_CELLS:63                                      0.1301     0.8007
bla:PYRAMIDAL_CELLS:64                                      0.1298     0.7988
bla:PYRAMIDAL_CELLS:65                                      0.1301     0.8007
bla:PYRAMIDAL_CELLS:66                                      0.1301     0.8011
bla:PYRAMIDAL_CELLS:67                                      0.1302     0.8016
bla:PYRAMIDAL_CELLS:68                                      0.1302     0.8014
bla:PYRAMIDAL_CELLS:69                                      0.1298     0.7988
bla:PYRAMIDAL_CELLS:7                                       0.1298     0.7981
bla:PYRAMIDAL_CELLS:8                                       0.1300     0.8002
bla:PYRAMIDAL_CELLS:9                                       0.1301     0.8010
ca1:INTERNEURONS:0                                          0.9052     7.0013
ca1:INTERNEURONS:1                                          0.9050     7.0000
ca1:INTERNEURONS:10                                         0.9049     6.9992
ca1:INTERNEURONS:11                                         0.9053     7.0026
ca1:INTERNEURONS:12                                         0.9050     6.9998
ca1:INTERNEURONS:13                                         0.9049     6.9991
ca1:INTERNEURONS:14                                         0.9049     6.9989
ca1:INTERNEURONS:15                                         0.9051     7.0008
ca1:INTERNEURONS:16                                         0.9048     6.9981
ca1:INTERNEURONS:17                                         0.9049     6.9988
ca1:INTERNEURONS:18                                         0.9051     7.0009
ca1:INTERNEURONS:19                                         0.9049     6.9995
ca1:INTERNEURONS:2                                          0.9052     7.0016
ca1:INTERNEURONS:3                                          0.9049     6.9995
ca1:INTERNEURONS:4                                          0.9052     7.0017
ca1:INTERNEURONS:5                                          0.9048     6.9983
ca1:INTERNEURONS:6                                          0.9051     7.0006
ca1:INTERNEURONS:7                                          0.9050     7.0002
ca1:INTERNEURONS:8                                          0.9051     7.0006
ca1:INTERNEURONS:9                                          0.9049     6.9994
ca1:PYRAMIDAL_CELLS:0                                       0.0000     0.0000
ca1:PYRAMIDAL_CELLS:1                                       0.0000     0.0000
ca1:PYRAMIDAL_CELLS:10                                      0.0000     0.0000
ca1:PYRAMIDAL_CELLS:11                                      0.0000     0.0000
ca1:PYRAMIDAL_CELLS:12                                      0.0000     0.0000
